	456554.847807	5058808.712264	4282.379395	184.543320	18611435520.000000
	456554.847807	5058783.703400	4257.370605	184.543320	18611435520.000000
	456554.847807	5058758.694537	4232.361816	184.543320	18611441664.000000
	456554.847807	5058733.685674	4207.353027	184.543320	18611449856.000000
	456529.840003	5058708.676810	4171.985840	184.543320	18611451904.000000
	456529.840003	5058683.667947	4146.977051	184.543320	18611453952.000000
	456529.840003	5058658.659084	4121.968262	184.543320	18611453952.000000
	456504.832198	5058633.650220	4086.601074	184.543320	18611527680.000000
	456504.832198	5058608.641357	4061.592285	184.543320	18611531776.000000
	456529.840003	5058583.632494	4026.225098	184.543320	18611535872.000000
	456554.847807	5058558.623630	3990.857910	184.543320	18611537920.000000
	456554.847807	5058533.614767	3965.849121	184.113953	18611587072.000000
	456554.847807	5058508.605904	3940.840332	184.113953	18611589120.000000
	456579.855612	5058483.597040	3905.473145	184.113953	18611589120.000000
	456604.863416	5058483.597040	3880.465332	184.113953	18611595264.000000
	456629.871221	5058458.588177	3845.098145	184.113953	18611603456.000000
	456654.879025	5058433.579314	3809.730957	184.113953	18611615744.000000
	456679.886830	5058408.570450	3774.363770	184.113953	18611617792.000000
	456679.886830	5058383.561587	3749.354980	184.113953	18611617792.000000
	456704.894634	5058358.552724	3713.987793	184.113953	18611634176.000000
	456729.902439	5058333.543860	3678.620605	184.113953	18611636224.000000
	456754.910244	5058308.534997	3643.253418	184.113953	18611642368.000000
	456779.918048	5058283.526134	3607.886230	184.113953	18611642368.000000
	456804.925853	5058283.526134	3582.878418	184.113953	18611642368.000000
	456829.933657	5058283.526134	3557.870605	183.835815	18611642368.000000
	456854.941462	5058283.526134	3532.862793	183.777817	18611642368.000000
	456879.949266	5058283.526134	3507.854980	183.682251	18611656704.000000
	456904.957071	5058258.517270	3472.487793	183.682251	18613045248.000000
	456929.964875	5058233.508407	3437.120605	183.638611	18613051392.000000
	456929.964875	5058208.499544	3412.111816	183.638611	18613051392.000000
	456954.972680	5058183.490680	3376.744629	183.600800	18613055488.000000
	456954.972680	5058158.481817	3351.735840	183.600800	18613057536.000000
	456954.972680	5058133.472954	3326.727051	183.600800	18613061632.000000
	456929.964875	5058108.464090	3291.359863	183.532547	18613063680.000000
	456954.972680	5058083.455227	3255.992676	183.532547	18613067776.000000
	456954.972680	5058058.446364	3230.983887	183.532547	18613071872.000000
	456929.964875	5058033.437500	3195.616699	183.532547	18613073920.000000
	456929.964875	5058008.428637	3170.607910	183.532547	18613075968.000000
	456929.964875	5057983.419774	3145.599121	183.532547	18613078016.000000
	456904.957071	5057958.410910	3110.231934	183.532547	18613094400.000000
	456879.949266	5057933.402047	3074.864746	183.454300	18613096448.000000
	456854.941462	5057908.393183	3039.497559	183.454300	18613108736.000000
	456829.933657	5057883.384320	3004.130371	183.454300	18613116928.000000
	456804.925853	5057858.375457	2968.763184	183.454300	18613123072.000000
	456779.918048	5057833.366593	2933.395996	183.454300	18613125120.000000
	456754.910244	5057808.357730	2898.028809	183.454300	18613469184.000000
	456729.902439	5057783.348867	2862.661621	183.454300	18613473280.000000
	456704.894634	5057758.340003	2827.294434	183.454300	18613475328.000000
	456704.894634	5057733.331140	2802.285645	183.454300	18613479424.000000
	456704.894634	5057708.322277	2777.276855	183.454300	18613481472.000000
	456704.894634	5057683.313413	2752.268066	183.454300	18613483520.000000
	456704.894634	5057658.304550	2727.259277	183.454300	18613495808.000000
	456729.902439	5057633.295687	2691.892090	183.454300	18613497856.000000
	456754.910244	5057633.295687	2666.884277	183.383636	18613504000.000000
	456754.910244	5057608.286823	2641.875488	183.383636	18613504000.000000
	456729.902439	5057583.277960	2606.508301	183.117294	18613508096.000000
	456754.910244	5057558.269097	2571.141113	183.117294	18613700608.000000
	456779.918048	5057533.260233	2535.773926	183.117294	18613704704.000000
	456804.925853	5057508.251370	2500.406738	183.117294	18613712896.000000
	456829.933657	5057508.251370	2475.398926	183.117294	18613760000.000000
	456854.941462	5057483.242507	2440.031738	183.117294	18613766144.000000
	456879.949266	5057458.233643	2404.664551	183.117294	18613780480.000000
	456904.957071	5057433.224780	2369.297363	183.117294	18613780480.000000
	456929.964875	5057408.215917	2333.930176	183.117294	18613788672.000000
	456954.972680	5057383.207053	2298.562988	183.117294	18613790720.000000
	456954.972680	5057358.198190	2273.554199	183.117294	18613790720.000000
	456954.972680	5057333.189327	2248.545410	183.117294	18613790720.000000
	456954.972680	5057308.180463	2223.536621	183.117294	18613803008.000000
	456979.980485	5057283.171600	2188.169434	182.918945	18613805056.000000
	456979.980485	5057258.162737	2163.160645	182.759995	18613807104.000000
	456979.980485	5057233.153873	2138.151855	182.759995	18613807104.000000
	456979.980485	5057208.145010	2113.143066	182.759995	18613807104.000000
	456979.980485	5057183.136147	2088.134277	182.759995	18613856256.000000
	456979.980485	5057158.127283	2063.125488	182.759995	18613858304.000000
	456954.972680	5057133.118420	2027.758423	182.759995	18613860352.000000
	456929.964875	5057108.109557	1992.391357	182.759995	18613925888.000000
	456954.972680	5057083.100693	1957.024292	182.759995	18613975040.000000
	456979.980485	5057058.091830	1921.657227	182.759995	18613977088.000000
	456979.980485	5057033.082967	1896.648315	182.759995	18613977088.000000
	456979.980485	5057008.074103	1871.639404	182.759995	18613981184.000000
	456979.980485	5056983.065240	1846.630493	182.208023	18613983232.000000
	456979.980485	5056958.056377	1821.621582	182.208023	18613987328.000000
	456979.980485	5056933.047513	1796.612671	182.208023	18614026240.000000
	457004.988289	5056908.038650	1761.245605	182.208023	18614032384.000000
	457029.996094	5056883.029787	1725.878540	182.208023	18614044672.000000
	457055.003898	5056858.020923	1690.511475	182.208023	18614046720.000000
